effect,component,group,term,estimate,std.error,conf.low,conf.high
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.0429379389700452,0.17179904376685118,-0.3699186636717815,0.28713399930165157
ran_pars,cond,subj_id,cor__X_c.X_k,-0.14696687443082362,0.1788072346314245,-0.4772398506609853,0.2222005510076393
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.15513025956503443,0.19197718625576482,-0.23269853983829816,0.5052545079334092
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.07365244759912878,0.19661173589560507,-0.4440737410802746,0.32050813275299733
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.05978541593723922,0.19318020661072333,-0.4271307720966273,0.3194371711457322
fixed,cond,NA,(Intercept),-0.15565013128333782,0.13175284854609473,-0.42917099405915826,0.0945243497504168
fixed,cond,NA,X_c,0.057142037554993565,0.13369128827804036,-0.2055396415341134,0.3230350643373957
fixed,cond,NA,X_k,0.04245504413386886,0.17223612770293203,-0.2884934096653143,0.3802874270932988
fixed,cond,NA,X_c:X_k,0.11935440316760505,0.1602190477474237,-0.1923982463994613,0.4384780265498195
ran_pars,cond,item_id,sd__(Intercept),0.6460269467540757,0.050908311702418683,0.5552905994561603,0.7566963701255145
ran_pars,cond,item_id,sd__X_c,0.5742905978000766,0.057024384323047,0.46804191160757574,0.6926271477500807
ran_pars,cond,subj_id,sd__(Intercept),0.7277916029999253,0.09083536079235034,0.582211203761061,0.9371754973960125
ran_pars,cond,subj_id,sd__X_c,0.6628401911913828,0.0887022560121711,0.5127966279250333,0.8531701469092734
ran_pars,cond,subj_id,sd__X_k,0.6708433177763662,0.09190888676621167,0.5141299822036282,0.8721960613860297
ran_pars,cond,subj_id,sd__X_c:X_k,0.5946671307413431,0.10951354504942351,0.3980917814821561,0.8357552613805418
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.10683451725740159,0.12564978607638747,-0.3426885042826096,0.145080780133677
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.1309753921715193,0.16541157555550237,-0.44600017168007194,0.1987454276689984
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.08140598692812014,0.16843666732477272,-0.3998723524632398,0.2553415262959036
ran_pars,cond,subj_id,cor__X_c.X_k,-0.1954569933109794,0.1679636416205742,-0.507485139630475,0.14226737149658883
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.023090049771059853,0.19686189612987584,-0.3511081125354373,0.4042444519352277
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.15509804467157748,0.19630937931953737,-0.23803634758264913,0.5257664055059923
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-9.506415218637279e-4,0.2041220368923267,-0.39373171059716305,0.3945910965966503
fixed,cond,NA,(Intercept),-0.10380577452882213,0.1179737669793571,-0.3477404481156471,0.12111778944503292
fixed,cond,NA,X_c,-0.025376900467079237,0.12447368043003454,-0.27346032449528374,0.21406839285971546
fixed,cond,NA,X_k,0.1489076110821922,0.16384913775107557,-0.1825205201563885,0.4599077688488094
fixed,cond,NA,X_c:X_k,-0.012808816243471107,0.1950427349838748,-0.38953573337907993,0.3811987255708403
ran_pars,cond,item_id,sd__(Intercept),0.6085326346133056,0.04829263165881188,0.5197451512762992,0.7076292987626138
ran_pars,cond,item_id,sd__X_c,0.7005290081885134,0.06506563437404485,0.5830544571859276,0.8331795499383119
ran_pars,cond,subj_id,sd__(Intercept),0.595403185508526,0.0770547780548364,0.46523205652092464,0.7686451090307009
ran_pars,cond,subj_id,sd__X_c,0.6179059589953887,0.08559170054928007,0.4764822533938986,0.8053748365363644
ran_pars,cond,subj_id,sd__X_k,0.6407280965588318,0.08644436805649948,0.4954359805132308,0.8337816604378742
ran_pars,cond,subj_id,sd__X_c:X_k,0.6856763701169435,0.11766168817518087,0.4742326441840125,0.9415676740045192
ran_pars,cond,item_id,cor__(Intercept).X_c,0.14029316073181894,0.1187134925817561,-0.09652743194496043,0.3653631529057816
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.036085326818850925,0.16746486311448067,-0.3547369245321577,0.2929252835625332
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.04268228579063973,0.1756016460450082,-0.30059466609790225,0.3765569082373702
ran_pars,cond,subj_id,cor__X_c.X_k,-0.08127683522974223,0.17222227352102026,-0.40539126136057424,0.26697405772684335
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.0073450853423141305,0.18908369139353223,-0.3590830314541728,0.3704353297006412
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.05846834775032135,0.19324529797760479,-0.3272956538731702,0.4346436392214638
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.05735309486020454,0.19425468565105397,-0.3244526910801532,0.41504421489946963
fixed,cond,NA,(Intercept),0.03707924407738846,0.11358067134022608,-0.19719524427499896,0.2567231236676823
fixed,cond,NA,X_c,0.05293867101192384,0.13496846120599548,-0.215569804466829,0.3200857718049253
fixed,cond,NA,X_k,-0.15557860448893585,0.1475769564087432,-0.44952581738813385,0.13263836461346193
fixed,cond,NA,X_c:X_k,-0.03514667184454018,0.16207924308306923,-0.35994168588329684,0.27931162745510235
ran_pars,cond,item_id,sd__(Intercept),0.5185483998671622,0.04190691300680702,0.44388411640995334,0.6073656032198517
ran_pars,cond,item_id,sd__X_c,0.5895757093749638,0.056062758760422424,0.48658464842144455,0.7113950695935783
ran_pars,cond,subj_id,sd__(Intercept),0.6164614915007931,0.0773232279256537,0.48705631607386923,0.7944169609801021
ran_pars,cond,subj_id,sd__X_c,0.7091025905908391,0.09091132503632149,0.5496874747619596,0.9030845135885011
ran_pars,cond,subj_id,sd__X_k,0.6457237459638628,0.08193013186355878,0.50589333453931,0.8258862997928823
ran_pars,cond,subj_id,sd__X_c:X_k,0.5020472762764182,0.10307507807544887,0.32151000407649316,0.7290752414352079
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.12746830267307685,0.11852969676827703,-0.3539008767313127,0.1109026117707986
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.1738105660653379,0.15827200231373126,-0.4733125162557382,0.15392116777882126
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.03708083137912492,0.16658459351680938,-0.3622280265287884,0.292757514765821
ran_pars,cond,subj_id,cor__X_c.X_k,0.22609102354022803,0.1607985726601518,-0.09247221141129976,0.5228266925193024
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.14694978193285588,0.20372546865752508,-0.26480281944742284,0.5333281364922424
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.12940455336895984,0.2045359375719734,-0.2786543718954823,0.5194143821052685
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.4930843246430017,0.1820919589214271,0.10112701296781523,0.812782629160544
fixed,cond,NA,(Intercept),0.1281407772207157,0.10885530152475022,-0.07950036681171116,0.34552779335428796
fixed,cond,NA,X_c,0.0628887173662449,0.10732301400716984,-0.15341284725284424,0.26707361608460856
fixed,cond,NA,X_k,-0.02038623548893705,0.1366841568340902,-0.2920903648226011,0.24294546050002294
fixed,cond,NA,X_c:X_k,0.06076384753216667,0.17301038989967307,-0.2745975812303289,0.40174910254590734
ran_pars,cond,item_id,sd__(Intercept),0.5775188562183581,0.04622790678190722,0.4944285412001765,0.6740460846039436
ran_pars,cond,item_id,sd__X_c,0.6010856140744443,0.05817579055688346,0.4973036176615121,0.7227134826527872
ran_pars,cond,subj_id,sd__(Intercept),0.591682991914657,0.07319943143795289,0.4683743456876211,0.7570132536678247
ran_pars,cond,subj_id,sd__X_c,0.5075345444489954,0.0732969268389449,0.38377003366617846,0.6691671507366401
ran_pars,cond,subj_id,sd__X_k,0.4378067134983504,0.06380052432486039,0.3267780974101091,0.5736721408811494
ran_pars,cond,subj_id,sd__X_c:X_k,0.6999864954271751,0.11671353051693754,0.48954287880741854,0.9435810387148199
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.20124275801157024,0.11773133599446395,-0.4313130747933854,0.03395669299471233
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.11588821937795309,0.17168032988806894,-0.22540287354087138,0.438240906518875
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.03860838610429165,0.175991832925655,-0.29384832310162146,0.3832448942679319
ran_pars,cond,subj_id,cor__X_c.X_k,0.008558214631681278,0.1849284803659464,-0.3639214959615955,0.3583418160196712
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.2393277329547145,0.17907012254510613,-0.1247102393380511,0.5739416376465543
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.026914861494881263,0.1880303431393536,-0.3370577014547292,0.3939985841222424
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.02603095500829243,0.20113548028811612,-0.4137847418318737,0.36534028421079506
fixed,cond,NA,(Intercept),0.05649407019480904,0.13544386727351734,-0.2059866771528784,0.33813409976078296
fixed,cond,NA,X_c,0.11849754159020451,0.14487948219125305,-0.1623619748565452,0.4121441973856027
fixed,cond,NA,X_k,0.14118918132789718,0.15178911641666357,-0.16077118595354523,0.43808455874312424
fixed,cond,NA,X_c:X_k,-0.12289305267229872,0.16111745277010808,-0.4280056948164989,0.19857927237361794
ran_pars,cond,item_id,sd__(Intercept),0.5211937006037148,0.041432568179466334,0.4456716947196391,0.6078366875154829
ran_pars,cond,item_id,sd__X_c,0.5609614107876946,0.055619601344094986,0.46365057344647764,0.6757234554129546
ran_pars,cond,subj_id,sd__(Intercept),0.7508184804357791,0.09310127379963123,0.5902256882259684,0.9521198410217577
ran_pars,cond,subj_id,sd__X_c,0.7697513999568704,0.1016856953606817,0.5972591818715336,0.9902528715511627
ran_pars,cond,subj_id,sd__X_k,0.6454446131878977,0.08670070536353913,0.49680038935591586,0.8398492320258062
ran_pars,cond,subj_id,sd__X_c:X_k,0.5824808550461995,0.10865503235285298,0.38705084349834257,0.8022293046058889
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.07953256201737222,0.12697118177363073,-0.3186461496316501,0.18079061252328696
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.08490981507327763,0.16754126993906363,-0.40266621027964544,0.2517700884748284
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.2781194038838497,0.15974599385856184,-0.06658186347591848,0.5615743573662939
ran_pars,cond,subj_id,cor__X_c.X_k,-0.2432892537670613,0.16510655146846673,-0.5296548001125988,0.0990292823150897
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.295813541594905,0.18691524147819394,-0.08474509759843307,0.6343046609712234
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.021970405540917275,0.1963277739725101,-0.3500003825715787,0.4030858312378612
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.07212119358122333,0.19994692289475607,-0.31682449991692174,0.45813462706303315
fixed,cond,NA,(Intercept),-0.06742187542370426,0.10521999106468186,-0.27867748523831865,0.13855905459819495
fixed,cond,NA,X_c,0.0567049503627342,0.10412650996440846,-0.146326305715479,0.26416385700302275
fixed,cond,NA,X_k,0.10870806051712964,0.14523660453199125,-0.17982458177747376,0.3871938913151154
fixed,cond,NA,X_c:X_k,0.06632571563120672,0.16731880401826157,-0.267551251478902,0.4021529488739692
ran_pars,cond,item_id,sd__(Intercept),0.5790417623250563,0.04707065818030644,0.49491071007110393,0.67504301096524
ran_pars,cond,item_id,sd__X_c,0.5876242115747348,0.05694786480225604,0.48180403799390936,0.70570996457941
ran_pars,cond,subj_id,sd__(Intercept),0.5830447817443103,0.07240582261975376,0.4562611615776357,0.7382394423981699
ran_pars,cond,subj_id,sd__X_c,0.5004359911950879,0.06994006982035814,0.38044989516535543,0.6515817288784054
ran_pars,cond,subj_id,sd__X_k,0.455748602676015,0.06437366954518822,0.3410752756904034,0.5913616999793194
ran_pars,cond,subj_id,sd__X_c:X_k,0.6111527014432421,0.10476353444467514,0.42423809426310644,0.8413902246831482
ran_pars,cond,item_id,cor__(Intercept).X_c,0.05073998656584179,0.12358176759917605,-0.19107816148412166,0.2923089756832489
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.29892040094022676,0.15701223445846393,-0.025602516885688646,0.5868383216207017
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.06991021954346636,0.17521908743431075,-0.4021267493787953,0.28474215052160917
ran_pars,cond,subj_id,cor__X_c.X_k,-0.2752265637105855,0.17093162081212016,-0.585958889521993,0.06777082083170306
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.03479039684527401,0.18934398028239605,-0.40672981442979445,0.3293673286345071
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.12791590411412432,0.1961425808557779,-0.26198464243632974,0.4919414643506913
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.10507937825241104,0.20380402444523618,-0.28617194732418166,0.491750164375837
fixed,cond,NA,(Intercept),-0.049747283677818825,0.0977776401713399,-0.24552277181927137,0.1340753000601812
fixed,cond,NA,X_c,-0.047814213215449625,0.13946897271237874,-0.3299718679236821,0.22430547240431106
fixed,cond,NA,X_k,0.05681098531015702,0.15386392299798055,-0.24997604599186518,0.35166527384211416
fixed,cond,NA,X_c:X_k,-0.30091727820280667,0.1823778491350503,-0.6585173252751729,0.05010436170637538
ran_pars,cond,item_id,sd__(Intercept),0.622557097237717,0.049099589000911076,0.5330943130354876,0.7299930680806187
ran_pars,cond,item_id,sd__X_c,0.6838225917285513,0.06206225358235556,0.5713628331653375,0.8144549020642714
ran_pars,cond,subj_id,sd__(Intercept),0.4858426899528538,0.06256507628802181,0.38043607965350906,0.6232126490103271
ran_pars,cond,subj_id,sd__X_c,0.7062570103677859,0.09659975393082167,0.5462546165181055,0.9159430375650983
ran_pars,cond,subj_id,sd__X_k,0.5451798750370004,0.07678055628962824,0.4165748143558805,0.7146163701492504
ran_pars,cond,subj_id,sd__X_c:X_k,0.6446080995809372,0.11083915654979955,0.44899333771501293,0.8822317166203222
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.0016245862567700403,0.11896476714423367,-0.23499925723788093,0.230718949286086
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.0427978675632143,0.1683264759069678,-0.289086472179757,0.3669439319799155
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.07870795128528776,0.1736241709972667,-0.26445524339134996,0.4081607159043722
ran_pars,cond,subj_id,cor__X_c.X_k,0.09296382996040575,0.17295461177092855,-0.24772671472611776,0.4173243009948769
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.1367210163821481,0.18349568429111351,-0.22793617439113942,0.48102908626229557
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.25664208147493783,0.1817457295028721,-0.10637755983688865,0.5872057982232588
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.09145044766516208,0.19353496372646123,-0.30245059301032085,0.45404751502689744
fixed,cond,NA,(Intercept),0.002946444436829626,0.11047234792194108,-0.21721837416381234,0.22638926910032472
fixed,cond,NA,X_c,-0.009464586986936847,0.11654985514372927,-0.23702290903463372,0.21663109374128808
fixed,cond,NA,X_k,-0.10604623755191069,0.16522548183392283,-0.42753084150289977,0.22408916766841344
fixed,cond,NA,X_c:X_k,0.03658459157504847,0.16332410123302848,-0.28231812487536284,0.36511495222835727
ran_pars,cond,item_id,sd__(Intercept),0.549869195548552,0.04449070382267292,0.4704701844126036,0.6456122044481162
ran_pars,cond,item_id,sd__X_c,0.6134745084691375,0.05760660426821581,0.5100950501473581,0.7361230950550995
ran_pars,cond,subj_id,sd__(Intercept),0.6110776619122076,0.07485295378706382,0.4803669991379099,0.7750787779604945
ran_pars,cond,subj_id,sd__X_c,0.5885598012835157,0.08076986382923751,0.45316731514684144,0.7694620416706077
ran_pars,cond,subj_id,sd__X_k,0.7462202300501919,0.10003830215101694,0.5765865474568805,0.9713557561293399
ran_pars,cond,subj_id,sd__X_c:X_k,0.4911197166580324,0.10557823254708949,0.29743822240830103,0.7199459416747754
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.18255662850936272,0.12151773546383424,-0.4059292834553524,0.0651204600653167
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.18811621223185743,0.16391946944125044,-0.49373493767964877,0.14007041348689372
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.07136693395908306,0.16565632116008794,-0.24472287856346012,0.398709697681977
ran_pars,cond,subj_id,cor__X_c.X_k,-0.16640853416802495,0.16446655282062086,-0.4739531456516001,0.1572010911251227
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.16577934048857138,0.20839742433107986,-0.5468466205560727,0.2406817969743665
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.17602139101361863,0.20501677968630602,-0.5490532124988904,0.24863055410014978
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.18763270592102974,0.21198867071641322,-0.5726529107515073,0.24558424528124503
fixed,cond,NA,(Intercept),-0.0076161610394916675,0.12929108044748167,-0.25497870894212404,0.25235570815362723
fixed,cond,NA,X_c,0.01698549814517816,0.12943313189935252,-0.23371882564399488,0.2629657509085727
fixed,cond,NA,X_k,0.0951603996836541,0.16691927769924975,-0.2403887541778889,0.4186699278190989
fixed,cond,NA,X_c:X_k,0.14059878898826245,0.16177015664990632,-0.17258780143602187,0.45073747802200986
ran_pars,cond,item_id,sd__(Intercept),0.6222301219514387,0.050313140388489073,0.5320372465526212,0.7280887289471406
ran_pars,cond,item_id,sd__X_c,0.6350205254975947,0.059267333438971344,0.5263621208401883,0.761378295861455
ran_pars,cond,subj_id,sd__(Intercept),0.6943962828233529,0.08906354520738585,0.5473343680268771,0.8968049652577796
ran_pars,cond,subj_id,sd__X_c,0.6857997631016556,0.09262113225426025,0.5282952892566511,0.892736725575004
ran_pars,cond,subj_id,sd__X_k,0.6797068151298427,0.09051249085317001,0.5258784212183348,0.8829863091855715
ran_pars,cond,subj_id,sd__X_c:X_k,0.42747095665928864,0.1129813696546479,0.19841217218989535,0.6518670031985283
ran_pars,cond,item_id,cor__(Intercept).X_c,0.16843954016100673,0.11982224184148611,-0.07187650572969595,0.39065675433176855
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.23380193810024225,0.15451125080769793,-0.08218346092205056,0.5096847095712705
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.19608443717652185,0.16125114639054325,-0.4916802848823808,0.12550494277190624
ran_pars,cond,subj_id,cor__X_c.X_k,0.2608001829689943,0.16153403416141007,-0.07603395216939583,0.5531234121275179
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.12901135066639996,0.22368273532032434,-0.3248382101929409,0.5488128641260431
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.09712210177227953,0.2255303805496187,-0.5212462221359195,0.34880716751306284
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.2750048177455031,0.22423570188435787,-0.6887504182842346,0.1764764809579487
fixed,cond,NA,(Intercept),-0.16640713507615276,0.11304120105992058,-0.39260074284669294,0.05624911125705763
fixed,cond,NA,X_c,-0.058889803327797204,0.1393759885932075,-0.320208587976966,0.22093000684660016
fixed,cond,NA,X_k,-0.06289914773959328,0.1577621121572678,-0.38219743805630935,0.24838194820050422
fixed,cond,NA,X_c:X_k,0.23578491035315477,0.17236863876621578,-0.10700898996592458,0.5721095072331537
ran_pars,cond,item_id,sd__(Intercept),0.6051445507158849,0.04760093823219231,0.5180953986057268,0.703584098975399
ran_pars,cond,item_id,sd__X_c,0.6768671670339329,0.06091432231471709,0.5663391511359541,0.8040872098901637
ran_pars,cond,subj_id,sd__(Intercept),0.60213651974267,0.07433358612870894,0.4802283650546526,0.7660192977099899
ran_pars,cond,subj_id,sd__X_c,0.7164870744442341,0.09635259088216741,0.558818314039911,0.9300031420404926
